0.058151532	0.0516804	-0.017720114	-0.048857708	-0.06711948	-0.020504842	0.12740038	0.057575036	-0.12214827	-0.04813963	0.1115787	-0.077801324	0.1209225	0.008890628	0.13033207	-0.058254633
0.024430044	0.014779948	-0.03348785	-0.010045953	-0.080506094	-0.00509756	0.023406683	0.058217715	-0.022038	0.0027510687	0.096674904	-0.029236464	0.023738714	0.033014454	0.006305823	-0.027243488
-0.049546465	0.09513418	0.070345014	-0.014951402	-0.092229046	0.0254739	0.007100121	-0.03857139	-0.027694238	-0.02344767	0.048321556	0.10809366	-0.06596519	0.10920909	-0.006026097	0.031554993
-0.048644252	0.030522741	0.0071061635	-0.07448865	-0.085645765	-0.0063354843	0.059439994	0.058068734	-0.06721934	0.015519957	0.027194848	-0.012723665	0.030598978	0.006157806	-0.0068811323	-0.034818605
0.12454197	-0.048171025	-0.044224393	-0.10637812	0.012105361	-0.07310654	0.17782801	0.087527	-0.080247045	-0.121256426	0.16917004	-0.05054755	0.06180561	-0.1310785	0.10301894	-0.13273412
-0.091261536	0.12164658	0.11388184	0.039821085	-0.18024282	0.12919158	0.02694127	0.00069964875	0.058106977	0.041039675	0.0129315965	0.11334366	-0.0061630313	0.09003608	-0.03504799	0.055362776
-0.07726867	0.063212775	-0.02083324	-0.033237927	-0.1515365	0.032862965	-0.01776997	-0.012404923	-0.03999384	-0.0014889902	0.023207698	0.05778838	0.008325583	0.07905138	-0.018170403	-0.006193445
0.03871472	0.042683415	-0.010244157	-0.115206964	-0.061408088	-0.035925515	0.10000437	0.03574633	-0.03729662	-0.06033172	0.113097	-0.02493805	0.036165945	-0.011477519	0.04989605	-0.02044212
-0.005062996	-0.004424678	-0.0345957	-0.1116737	-0.08296402	0.012693275	0.1107227	0.034999873	-0.06650049	-0.110632166	0.1728927	-0.02417188	0.08274646	-0.050232675	0.11107094	-0.051127765
-0.09002707	0.0839379	0.047790654	-0.0595015	-0.13822815	0.07153626	-0.005322929	-0.052764006	0.047948547	0.047479797	0.03815524	0.11081914	-0.02530856	0.07222789	0.018040586	0.019704357
-0.040679365	0.1170324	0.09256413	-0.021791816	-0.11391051	0.046948474	0.07893244	0.024974886	-0.042949613	-0.051072557	0.11870803	-0.008210638	0.0036383846	0.045490336	-0.021609668	0.04277193
0.0009443309	0.005510527	-0.13233	-0.08474705	-0.04307846	-0.055695567	0.10862631	0.1158773	-0.11567299	-0.083798304	0.16130912	0.0050538876	0.059704762	-0.0696366	0.028411979	-0.039128833
-0.016934432	0.1332085	0.09169059	-0.04047996	-0.18430048	0.08857339	0.045608293	-0.036349636	0.048512433	0.017110152	-0.0075588897	0.031707544	-0.06455834	0.05636351	-0.058647443	0.045712464
-0.12376567	0.16342399	0.01576596	-0.051382847	-0.20870745	0.114478044	0.025306776	0.018232787	-0.030318288	0.007459954	0.030160012	0.08255833	-0.004671898	0.095013015	0.013462577	0.025751619
0.060363173	-0.07921013	-0.10002062	-0.13373668	-0.01634652	-0.05487436	0.11518161	0.13726905	-0.09578425	-0.083108276	0.21520503	-0.09091784	0.11759414	-0.05469833	0.17102301	-0.08331053
-0.040674556	0.115374066	0.043297604	-1.6502672e-05	-0.19002701	0.034515176	-0.03964194	0.0056115673	0.015809031	0.05933708	0.030534351	0.0988162	-0.059358537	0.076298304	-0.035605166	0.060252838
-0.04283666	0.1258615	0.028396552	-0.0146871405	-0.104715854	0.057867166	0.017166309	-0.026901487	-0.006501462	0.04015304	0.012401644	0.060991623	-0.017625699	0.080985144	0.0035176938	0.008265335
-0.014300716	0.11351556	-0.057816792	0.06865299	-0.13799964	0.082584195	-0.0046890513	-0.033658616	0.024206318	0.060524095	-0.04780841	0.10335565	-0.04576182	0.12664904	-0.07629538	0.11022088
0.016070997	0.066138096	-0.019419244	0.0029823114	-0.09595914	0.039908104	0.045141388	-0.03850512	0.028089467	0.015021397	0.075126104	0.07057375	0.044404626	0.019203322	0.035262525	0.031370074
0.030451918	0.04224017	0.05389901	-0.022323376	-0.055844225	-0.054334883	0.10546944	0.06684947	-0.037484303	-0.074182875	0.067253485	0.012034104	0.023529543	-0.049568173	0.03406529	-0.009958746
-0.011214141	0.10603412	-0.01339123	-0.03270118	-0.14610034	0.030076811	-0.040695015	-0.025970597	0.014676309	0.0048139053	-0.06348298	0.08287008	-0.03151939	0.09395877	0.0046649347	0.073682934
0.046890125	0.014314128	-0.008393966	-0.044080023	-0.04305648	-0.041749887	0.08047848	-0.016157428	-0.062437326	-0.027651215	0.07014842	0.020016221	0.02229176	-0.036234528	0.07567639	-0.048500124
-0.10153809	0.05800299	0.011258615	-0.028610686	-0.1691709	0.041310716	0.040392715	-0.012721301	-0.017944183	0.059604876	0.022227904	0.055101976	-0.046707496	0.07700358	0.0047888705	0.08486985
0.05164211	-0.027725594	-0.1361587	-0.15658776	0.014394298	-0.028624617	0.11927515	0.106935486	-0.10686388	-0.075189404	0.15759432	-0.053256333	0.086937904	-0.06740316	0.11039163	-0.1153805
-0.11840869	0.13635552	0.13216035	0.02637958	-0.2200545	0.07082603	-0.094861634	-0.10123999	0.019330516	0.056135874	0.0042190948	0.07933066	-0.025773952	0.062345404	-0.051804323	0.0871176
-0.08715964	0.109255224	0.042152736	0.0628102	-0.095115714	0.104661874	-0.06709943	-0.015996197	0.00038171795	0.058732152	-0.037770316	0.105420224	-0.032733966	0.043048512	-0.00072847353	0.059509836
-0.015132527	0.07214942	-0.03949844	-0.010094585	0.02600952	0.010294401	0.046528764	-0.0020231411	-0.062410623	0.03195516	0.059776556	0.0627945	-0.019125743	0.07556852	-0.019612253	0.09654408
0.04345207	0.06921753	0.025977183	-0.09586453	-0.07633676	0.024095047	0.0029760061	0.06970705	-0.055029213	-0.03258681	0.10167004	0.0059682173	0.044072423	-0.054809537	0.044181924	-0.0547738
-0.16120684	0.22202018	0.18672086	0.061820425	-0.18615535	0.15956052	-0.10543272	-0.12730493	0.0667712	0.082709454	-0.033254046	0.14142412	-0.17065588	0.11935807	-0.12593937	0.11857363
0.035171796	0.04702095	0.102715105	-0.09264558	-0.09506447	0.034113813	0.07369618	0.012599887	-0.019269243	-0.069585845	0.12815318	-0.07711528	0.07517306	0.012465441	0.049514126	-0.07334469
0.015867934	0.09447965	-0.0002632139	0.014429799	-0.08119509	0.028520469	-0.025735257	0.009950216	-0.038199462	0.0073601916	0.040843073	0.049247913	0.016253406	0.09159797	-0.048404276	0.025258193
0.019252233	-0.016888639	-0.034790136	-0.07845551	-0.027294293	-0.011418847	0.12270383	0.017120963	-0.0843823	-0.0674657	0.105666265	-3.5887773e-05	0.02125883	-0.0663495	0.050334033	-0.06553384
-0.26965815	0.3524738	0.21004559	0.27055877	-0.3063418	0.29111204	-0.30121842	-0.2390018	0.253097	0.24377549	-0.25434583	0.30359522	-0.27640215	0.35532454	-0.3087099	0.3219719
0.0025444033	0.11427928	0.023996847	-0.015758649	-0.073190264	0.05512705	0.008718972	0.044902984	0.014739209	0.00083467213	0.042430848	0.06791953	0.029748373	0.008195342	0.026241945	-0.051881514
-0.0042900867	0.10856963	0.018724525	-0.035443343	-0.10022652	0.08257228	-0.016911207	-0.047609262	-0.015189915	0.018922916	-0.011862982	0.037982807	-0.012437372	0.024471465	-0.024884865	0.013432334
-0.0192943	0.013503563	0.06542243	-0.05143255	-0.050648488	-0.045072358	0.058570307	0.053639222	-0.110563345	-0.09340624	0.10698905	-0.057832237	0.07425302	-0.08650053	0.03549593	-0.07773878
0.19915025	-0.16854018	-0.1974718	-0.24151114	0.11977386	-0.2664787	0.26160175	0.19377172	-0.24843037	-0.23600623	0.23703665	-0.17915706	0.19174992	-0.21328416	0.19158112	-0.21343632
-0.14706558	0.14251472	0.07474754	0.04820483	-0.17091405	0.10419276	-0.0945526	-0.12521948	0.03560705	0.14585485	-0.06367414	0.08948157	-0.12275375	0.15693036	-0.11010808	0.08901554
0.22881335	-0.2101344	-0.280055	-0.21170184	0.15916108	-0.21181977	0.23389354	0.19441406	-0.22699699	-0.19251835	0.29341033	-0.15425637	0.16470462	-0.2358236	0.27206808	-0.10393071
-0.046292674	0.098682165	-0.016310148	-0.053281255	-0.13446991	0.027215725	0.07557732	-0.0041718306	-0.04248827	-0.021236897	0.08150285	-0.01714181	-0.0092828795	0.04888948	-0.029829519	-0.044607174
-0.05172234	0.09102394	0.121371105	0.010642689	-0.15798548	0.022796398	-0.040221676	-0.06976073	0.008703507	-0.003979238	0.069646925	0.018979885	-0.025165984	0.043662086	-0.021629382	0.02136746
0.0021419364	0.003304362	-0.001468277	-0.053830415	-0.05401212	-0.0010867751	0.015956698	0.032559883	0.007994215	-0.075921744	0.10595796	0.013638924	0.067251414	0.03355598	0.061174218	-0.07651783
-0.064851485	0.11452062	0.21672386	-0.052200362	-0.25787672	0.1445684	-0.08130092	-0.08372771	0.07445424	0.04921743	0.027326	0.046658516	-0.075887874	0.09405778	-0.005521326	-0.029487874
-0.09966426	0.13319115	0.09220301	0.017233422	-0.17368916	0.10151928	-0.05683145	-0.0031370844	0.040865958	0.020203972	0.0033669812	0.07921533	-0.08837199	0.045624092	0.0070272493	0.088644154
-0.21142897	0.1850296	0.16310564	0.00020156789	-0.25100607	0.19755453	-0.13890554	-0.09048994	0.089574605	0.113144785	-0.029415222	0.18706125	-0.14655213	0.12865713	-0.070561804	0.025447518
0.090330325	-0.12956528	-0.06092823	-0.18735254	0.052915663	-0.051125012	0.1482033	0.13183363	-0.13402978	-0.11458594	0.21970074	-0.10472692	0.124067575	-0.117225505	0.16782854	-0.19774981
0.023403602	0.09937196	0.10841006	-0.017184412	-0.14528348	0.0037030836	0.014913187	-0.00191439	-0.019606091	0.050446723	0.0020681394	-0.010212242	-0.0097717075	-0.029765405	-0.07454824	-0.028940264
